drug_internal_id,drug_id,drug_name,warning_type,warning_class,warning_description,efo_id,efo_term,warning_year,warning_country
255049,CHEMBL152684,BECLOBRATE,Withdrawn,hepatotoxicity,Fatal hepatitis,EFO:0004228,drug-induced liver injury,1990.0,Switzerland
255049,CHEMBL152684,BECLOBRATE,Withdrawn,hepatotoxicity,Fatal hepatitis,HP:0012115,Hepatitis,1990.0,Switzerland
952723,CHEMBL1528839,PHENFORMIN HYDROCHLORIDE,Withdrawn,metabolic toxicity,Severe Metabolic Acidosis,HP:0001942,Metabolic acidosis,1970.0,France; United States; Germany; Switzerland; Norway; Denmark; Canada; Turkey; Finland; Austria; Sweden; Cyprus; Ethiopia; Ireland; Yemen; United Kingdom; Saudia arabia
957194,CHEMBL1533310,HISTAMINE DIHYDROCHLORIDE,Black Box Warning,metabolic toxicity,,,,,United States
958409,CHEMBL1534525,MIBEFRADIL DIHYDROCHLORIDE,Withdrawn,,potential to induce cardiac arrhythmias (including torsades de pointes) especially when taken concomitantly with other medications,EFO:0009878,drug interaction,1998.0,Worldwide
958409,CHEMBL1534525,MIBEFRADIL DIHYDROCHLORIDE,Withdrawn,,associated with potentially harmful interactions with other drugs. Mibefradil dihydrochloride reduced the activity of certain liver enzymes that are important in helping the body eliminate many other drugs. Inhibiting these enzymes can cause some of these drugs to accumulate to dangerous levels in the body,EFO:0009878,drug interaction,1998.0,Worldwide
958409,CHEMBL1534525,MIBEFRADIL DIHYDROCHLORIDE,Withdrawn,cardiotoxicity,potential to induce cardiac arrhythmias (including torsades de pointes) especially when taken concomitantly with other medications,EFO:0005307,torsades de pointes,1998.0,Worldwide
958409,CHEMBL1534525,MIBEFRADIL DIHYDROCHLORIDE,Withdrawn,cardiotoxicity,potential to induce cardiac arrhythmias (including torsades de pointes) especially when taken concomitantly with other medications,EFO:0004269,cardiac arrhythmia,1998.0,Worldwide
51056,CHEMBL154,NAPROXEN,Black Box Warning,cardiotoxicity,,,,,United States
51056,CHEMBL154,NAPROXEN,Black Box Warning,gastrointestinal toxicity,,,,,United States
51056,CHEMBL154,NAPROXEN,Black Box Warning,neurotoxicity,,,,,United States
431141,CHEMBL1542,AZATHIOPRINE,Black Box Warning,carcinogenicity,,,,,United States
431141,CHEMBL1542,AZATHIOPRINE,Black Box Warning,hematological toxicity,,,,,United States
431141,CHEMBL1542,AZATHIOPRINE,Black Box Warning,immune system toxicity,,,,,United States
431141,CHEMBL1542,AZATHIOPRINE,Black Box Warning,teratogenicity,,,,,United States
441571,CHEMBL1550,PHYTONADIONE,Black Box Warning,immune system toxicity,,,,,United States
441571,CHEMBL1550,PHYTONADIONE,Black Box Warning,vascular toxicity,,,,,United States
441571,CHEMBL1550,PHYTONADIONE,Black Box Warning,respiratory toxicity,,,,,United States
441571,CHEMBL1550,PHYTONADIONE,Black Box Warning,nephrotoxicity,,,,,United States
444750,CHEMBL1560,CAPTOPRIL,Black Box Warning,teratogenicity,,,,,United States
986494,CHEMBL1562610,MECLOFENAMATE SODIUM,Black Box Warning,gastrointestinal toxicity,,,,,United States
986494,CHEMBL1562610,MECLOFENAMATE SODIUM,Black Box Warning,cardiotoxicity,,,,,United States
986494,CHEMBL1562610,MECLOFENAMATE SODIUM,Black Box Warning,neurotoxicity,,,,,United States
446279,CHEMBL1563,DAUNORUBICIN HYDROCHLORIDE,Black Box Warning,hematological toxicity,,,,,United States
446279,CHEMBL1563,DAUNORUBICIN HYDROCHLORIDE,Black Box Warning,cardiotoxicity,,,,,United States
450864,CHEMBL1567,SUNITINIB MALATE,Black Box Warning,hepatotoxicity,,,,,United States
450864,CHEMBL1567,SUNITINIB MALATE,Black Box Warning,hematological toxicity,,,,,United States
16521,CHEMBL15677,FENCLOFENAC,Withdrawn,dermatological toxicity,"associated with serious adverse effects, predominantly skin rashes",EFO:1000697,exanthem,1984.0,Worldwide
16521,CHEMBL15677,FENCLOFENAC,Withdrawn,carcinogenicity,Cutaneous Reactions; Animal Carcinogenicity,EFO:0011046,carcinogenicity,1984.0,Worldwide
16521,CHEMBL15677,FENCLOFENAC,Withdrawn,dermatological toxicity,Cutaneous Reactions; Animal Carcinogenicity,EFO:0006346,severe cutaneous adverse reaction,1984.0,Worldwide
991941,CHEMBL1568057,METAPROTERENOL SULFATE,Withdrawn,cardiotoxicity,"Significantly less efficacious than salbutamol and cardiac side effects, mainly palpitations and tachycardia because of its non-selectivity",HP:0001962,Palpitations,2009.0,United Kingdom
991941,CHEMBL1568057,METAPROTERENOL SULFATE,Withdrawn,cardiotoxicity,"significantly less efficacious than salbutamol...significantly increased incidence of cardiac side effects, mainly palpitations and tachycardia because of its non-selectivity.",HP:0001649,Tachycardia,2009.0,United Kingdom
255904,CHEMBL157101,KETOCONAZOLE,Black Box Warning,hepatotoxicity,,,,,United States
255904,CHEMBL157101,KETOCONAZOLE,Black Box Warning,cardiotoxicity,,,,,United States
255904,CHEMBL157101,KETOCONAZOLE,Withdrawn,hepatotoxicity,Liver toxicity is more frequent and severe than with other antifungal treatments; Elevated risk of early onset liver damage,EFO:0004228,drug-induced liver injury,2011.0,Guatemala; Madagascar
255904,CHEMBL157101,KETOCONAZOLE,Withdrawn,hepatotoxicity,Liver toxicity is more frequent and severe than with other antifungal treatments; Elevated risk of early onset liver damage,EFO:0011052,hepatotoxicity,2011.0,Guatemala; Madagascar
453532,CHEMBL1574,PHENTERMINE,Withdrawn,,risks outweigh the benefits,,,1981.0,Sweden; United Kingdom; Mauritius
453532,CHEMBL1574,PHENTERMINE,Withdrawn,drug misuse,"lack of evidence of their value in long-term management of obesity, they have the potential for abuse and despite warnings they are frequently used over unacceptably prolonged periods.",MONDO:0002491,substance abuse,1981.0,Sweden; United Kingdom; Mauritius
16510,CHEMBL15770,SULINDAC,Black Box Warning,gastrointestinal toxicity,,,,,United States
16510,CHEMBL15770,SULINDAC,Black Box Warning,cardiotoxicity,,,,,United States
16510,CHEMBL15770,SULINDAC,Black Box Warning,neurotoxicity,,,,,United States
453578,CHEMBL1580,PENTOSTATIN,Black Box Warning,,,,,,United States
16599,CHEMBL15870,INDOPROFEN,Withdrawn,gastrointestinal toxicity,Animal Carcinogenicity (rodent); Gastrointestinal Toxicity,EFO:0011050,gastrointestinal toxicity,1983.0,Worldwide
16599,CHEMBL15870,INDOPROFEN,Withdrawn,carcinogenicity,Animal Carcinogenicity (rodent); Gastrointestinal Toxicity,EFO:0011046,carcinogenicity,1983.0,Worldwide
16599,CHEMBL15870,INDOPROFEN,Withdrawn,carcinogenicity,serious adverse gastrointestinal reactions; tumours in a carcinogenicity study undertaken in rats,EFO:0011046,carcinogenicity,1983.0,Worldwide
16599,CHEMBL15870,INDOPROFEN,Withdrawn,gastrointestinal toxicity,serious adverse gastrointestinal reactions; tumours in a carcinogenicity study undertaken in rats,EFO:0000405,digestive system disease,1983.0,Worldwide
16654,CHEMBL15891,LINDANE,Black Box Warning,neurotoxicity,,,,,United States
16654,CHEMBL15891,LINDANE,Withdrawn,,potential to cause toxic effects,EFO:0009658,adverse effect,2001.0,Chile; Brazil
16654,CHEMBL15891,LINDANE,Withdrawn,,Toxic effects on environment and human health,,,2001.0,Chile; Brazil
1015985,CHEMBL1592101,BISMUTH SUBGALLATE,Withdrawn,neurotoxicity,possible association with encephalopathy,HP:0001298,Encephalopathy,1975.0,Egypt
265957,CHEMBL159226,MOXISYLYTE,Withdrawn,hepatotoxicity,dose-dependent hepatotoxicity,EFO:0004228,drug-induced liver injury,1993.0,France
265957,CHEMBL159226,MOXISYLYTE,Withdrawn,hepatotoxicity,dose-dependent hepatotoxicity,EFO:0011052,hepatotoxicity,1993.0,France
1017603,CHEMBL1593719,PHENICARBAZIDE,Withdrawn,,serious nature of the adverse effects,EFO:0009658,adverse effect,,Ireland
72873,CHEMBL160,CYCLOSPORINE,Black Box Warning,carcinogenicity,,,,,United States
72873,CHEMBL160,CYCLOSPORINE,Black Box Warning,immune system toxicity,,,,,United States
72873,CHEMBL160,CYCLOSPORINE,Black Box Warning,nephrotoxicity,,,,,United States
72873,CHEMBL160,CYCLOSPORINE,Black Box Warning,vascular toxicity,,,,,United States
72873,CHEMBL160,CYCLOSPORINE,Black Box Warning,infectious disease,,,,,United States
456266,CHEMBL1607,TOPOTECAN HYDROCHLORIDE,Black Box Warning,hematological toxicity,,,,,United States
456266,CHEMBL1607,TOPOTECAN HYDROCHLORIDE,Black Box Warning,immune system toxicity,,,,,United States
16498,CHEMBL16073,PHENACETIN,Withdrawn,hematological toxicity,nephropathy; liver and kidney toxicity; carcinogenicity; haemolytic anaemia and methaemoglobinaemia,MONDO:0001117,methemoglobinemia,1965.0,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain; Japan; Turkey
16498,CHEMBL16073,PHENACETIN,Withdrawn,nephrotoxicity,nephropathy; liver and kidney toxicity; carcinogenicity; haemolytic anaemia and methaemoglobinaemia,HP:0000112,Nephropathy,1965.0,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain; Japan; Turkey
16498,CHEMBL16073,PHENACETIN,Withdrawn,nephrotoxicity,Nephropathy,EFO:0003086,kidney disease,1965.0,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain; Japan; Turkey
16498,CHEMBL16073,PHENACETIN,Withdrawn,carcinogenicity,nephropathy; liver and kidney toxicity; carcinogenicity; haemolytic anaemia and methaemoglobinaemia,EFO:0011046,carcinogenicity,1965.0,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain; Japan; Turkey
16498,CHEMBL16073,PHENACETIN,Withdrawn,carcinogenicity,renal damage and its carcinogenicity.,EFO:0011046,carcinogenicity,1965.0,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain; Japan; Turkey
16498,CHEMBL16073,PHENACETIN,Withdrawn,hepatotoxicity,nephropathy; liver and kidney toxicity; carcinogenicity; haemolytic anaemia and methaemoglobinaemia,EFO:0011052,hepatotoxicity,1965.0,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain; Japan; Turkey
16498,CHEMBL16073,PHENACETIN,Withdrawn,hematological toxicity,high potential for harm to the kidneys and the possibility of hemolytic anemia and methemoglobinemia resulting from abuse,EFO:0005558,hemolytic anemia,1965.0,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain; Japan; Turkey
16498,CHEMBL16073,PHENACETIN,Withdrawn,hematological toxicity,high potential for harm to the kidneys and the possibility of hemolytic anemia and methemoglobinemia resulting from abuse,MONDO:0001117,methemoglobinemia,1965.0,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain; Japan; Turkey
16498,CHEMBL16073,PHENACETIN,Withdrawn,nephrotoxicity,risk of nephropathy from long-term use,EFO:0011056,nephrotoxicity,1965.0,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain; Japan; Turkey
16498,CHEMBL16073,PHENACETIN,Withdrawn,hematological toxicity,nephropathy; liver and kidney toxicity; carcinogenicity; haemolytic anaemia and methaemoglobinaemia,EFO:0005558,hemolytic anemia,1965.0,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain; Japan; Turkey
16498,CHEMBL16073,PHENACETIN,Withdrawn,nephrotoxicity,high potential for harm to the kidneys and the possibility of hemolytic anemia and methemoglobinemia resulting from abuse,EFO:0011056,nephrotoxicity,1965.0,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain; Japan; Turkey
16498,CHEMBL16073,PHENACETIN,Withdrawn,hepatotoxicity,nephropathy; liver and kidney toxicity; carcinogenicity; haemolytic anaemia and methaemoglobinaemia,EFO:0004228,drug-induced liver injury,1965.0,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain; Japan; Turkey
16498,CHEMBL16073,PHENACETIN,Withdrawn,nephrotoxicity,nephropathy; liver and kidney toxicity; carcinogenicity; haemolytic anaemia and methaemoglobinaemia,EFO:0003086,kidney disease,1965.0,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain; Japan; Turkey
16727,CHEMBL16080,TRICHLOROETHANE,Withdrawn,drug misuse,potentially toxic to the cardiovascular system and was associated with deaths from misuse or abuse,MONDO:0002491,substance abuse,1977.0,United States
16727,CHEMBL16080,TRICHLOROETHANE,Withdrawn,cardiotoxicity,potentially toxic to the cardiovascular system and was associated with deaths from misuse or abuse,EFO:1001482,cardiotoxicity,1977.0,United States
458912,CHEMBL1611,PHENYTOIN SODIUM,Black Box Warning,cardiotoxicity,,,,,United States
458912,CHEMBL1611,PHENYTOIN SODIUM,Black Box Warning,vascular toxicity,,,,,United States
458912,CHEMBL1611,PHENYTOIN SODIUM,Black Box Warning,misuse,,,,,United States
458912,CHEMBL1611,PHENYTOIN SODIUM,Black Box Warning,hematological toxicity,,,,,United States
1038352,CHEMBL1615369,DABIGATRAN ETEXILATE MESYLATE,Black Box Warning,neurotoxicity,,,,,United States
1038352,CHEMBL1615369,DABIGATRAN ETEXILATE MESYLATE,Black Box Warning,vascular toxicity,,,,,United States
1038355,CHEMBL1615372,LURASIDONE HYDROCHLORIDE,Black Box Warning,psychiatric toxicity,,,,,United States
1038357,CHEMBL1615374,VILAZODONE HYDROCHLORIDE,Black Box Warning,psychiatric toxicity,,,,,United States
1038390,CHEMBL1615439,PHENDIMETRAZINE,Withdrawn,,unfavourable benefit/risk balance,,,2000.0,Oman
467361,CHEMBL1619,CLADRIBINE,Black Box Warning,teratogenicity,,,,,United States
467361,CHEMBL1619,CLADRIBINE,Black Box Warning,neurotoxicity,,,,,United States
468656,CHEMBL1621,PALIPERIDONE,Black Box Warning,,,,,,United States
1051125,CHEMBL1628234,DOXEPIN HYDROCHLORIDE,Black Box Warning,psychiatric toxicity,,,,,United States
88100,CHEMBL163,RITONAVIR,Black Box Warning,,,,,,United States
485738,CHEMBL1643,RIBAVIRIN,Black Box Warning,hematological toxicity,,,,,United States
485738,CHEMBL1643,RIBAVIRIN,Black Box Warning,teratogenicity,,,,,United States
485738,CHEMBL1643,RIBAVIRIN,Black Box Warning,respiratory toxicity,,,,,United States
485738,CHEMBL1643,RIBAVIRIN,Black Box Warning,carcinogenicity,,,,,United States
485738,CHEMBL1643,RIBAVIRIN,Black Box Warning,dermatological toxicity,,,,,United States
1058777,CHEMBL1644029,POTASSIUM NITRATE,Withdrawn,carcinogenicity,potential carcinogenic risk,EFO:0011046,carcinogenicity,1981.0,France
18271,CHEMBL16476,PRONETALOL,Withdrawn,carcinogenicity,Animal carcinogenicity (rodent),EFO:0011046,carcinogenicity,1965.0,United Kingdom
498105,CHEMBL1663,PERFLUTREN,Black Box Warning,cardiotoxicity,,,,,United States
504310,CHEMBL1670,MITOTANE,Black Box Warning,,,,,,United States
505776,CHEMBL1671,PROPRANOLOL HYDROCHLORIDE,Black Box Warning,cardiotoxicity,,,,,United States
543658,CHEMBL1692,IMIPRAMINE HYDROCHLORIDE,Black Box Warning,psychiatric toxicity,,,,,United States
543703,CHEMBL1693,DIETHYLPROPION HYDROCHLORIDE,Withdrawn,,Risks outweigh the benefits,,,1981.0,European Union; Sweden; United Kingdom; France
544432,CHEMBL1694,BENAZEPRIL HYDROCHLORIDE,Black Box Warning,teratogenicity,,,,,United States
544432,CHEMBL1694,BENAZEPRIL HYDROCHLORIDE,Black Box Warning,,,,,,United States
545075,CHEMBL1696,DESIPRAMINE HYDROCHLORIDE,Black Box Warning,psychiatric toxicity,,,,,United States
1078456,CHEMBL1697686,CLOFOREX,Withdrawn,respiratory toxicity,Concern that its use was associated with cases of pulmonary hypertension led to its withdrawal in several countries,EFO:0001361,pulmonary arterial hypertension,1969.0,Germany; Sweden
