drug_internal_id,drug_id,drug_name,mechanism_id,mechanism_of_action,action_type,target_internal_id,target_id,target_name,direct_interaction,molecular_mechanism,disease_efficacy,mechanism_comment,selectivity_comment
675508,CHEMBL1201464,CHORIOGONADOTROPIN ALFA,252,Luteinizing hormone/Choriogonadotropin receptor agonist,AGONIST,95.0,CHEMBL1854,Lutropin-choriogonadotropic hormone receptor,1,1,1,,
675559,CHEMBL1201465,CHYMOTRYPSIN,2089,Polypeptides proteolytic enzyme,PROTEOLYTIC ENZYME,106160.0,CHEMBL2364181,Polypeptides,1,1,1,"To replace endogenous digestive enzyme chymotrypsin, which protects against pancreatitis, in cases where loss of function variants have been identified in the CTRC gene; preferential cleavage: leu-|-xaa, tyr-|-xaa, phe-|-xaa, met-|-xaa, trp-|-xaa, gln-|-xaa, asn-|-xaa.",
675552,CHEMBL1201466,"ESTROGENS, CONJUGATED SYNTHETIC A",1069,Estrogen receptor agonist,AGONIST,104682.0,CHEMBL2093866,Estrogen receptor,1,1,1,,
675596,CHEMBL1201467,"SYNTHETIC CONJUGATED ESTROGENS, B",1071,Estrogen receptor agonist,AGONIST,104682.0,CHEMBL2093866,Estrogen receptor,1,1,1,,
675571,CHEMBL1201468,"ESTROGENS, ESTERIFIED",1068,Estrogen receptor agonist,AGONIST,104682.0,CHEMBL2093866,Estrogen receptor,1,1,1,,
675500,CHEMBL1201469,GRAMICIDIN,1810,Cell membrane inhibitor,INHIBITOR,106010.0,CHEMBL2364031,Cell membrane,1,1,1,,
675466,CHEMBL1201470,HYDROCODONE POLISTIREX,1089,Opioid receptors; mu/kappa/delta agonist,AGONIST,104765.0,CHEMBL2095181,Opioid receptors; mu/kappa/delta,1,1,1,,
675492,CHEMBL1201472,ICODEXTRIN,8496,Osmotic agent,,,,,1,1,1,Peritoneal dialysis solution,
675572,CHEMBL1201473,COLESEVELAM HYDROCHLORIDE,2076,Bile acids sequestering agent,SEQUESTERING AGENT,106154.0,CHEMBL2364175,Bile acids,1,1,1,,
675562,CHEMBL1201474,COLESTIPOL HYDROCHLORIDE,2077,Bile acids sequestering agent,SEQUESTERING AGENT,106154.0,CHEMBL2364175,Bile acids,1,1,1,,
675454,CHEMBL1201476,ENOXAPARIN SODIUM,476,Antithrombin-III activator,ACTIVATOR,16.0,CHEMBL1950,Antithrombin-III,1,1,1,Inhibits coagulation by activating antithrombin III;  ATIII then binds to F10; It's a low-molecular-weight heparin,
675467,CHEMBL1201477,POLYESTRADIOL PHOSPHATE,855,Estrogen receptor alpha agonist,AGONIST,19.0,CHEMBL206,Estrogen receptor,1,1,1,,
675520,CHEMBL1201479,POLYETHYLENE GLYCOL 3350,8206,Osmotic laxative,,,,,1,1,1,,
675597,CHEMBL1201481,PORFIMER SODIUM,2115,DNA inhibitor,INHIBITOR,105574.0,CHEMBL2311221,DNA,1,1,1,Photodynamic therapy,
675598,CHEMBL1201482,PROTEASE (PANCRELIPASE),2090,Polypeptides hydrolytic enzyme,HYDROLYTIC ENZYME,106160.0,CHEMBL2364181,Polypeptides,1,1,1,,
675599,CHEMBL1201483,PSEUDOEPHEDRINE POLISTIREX,874,Norepinephrine transporter releasing agent,RELEASING AGENT,100.0,CHEMBL222,Sodium-dependent noradrenaline transporter,1,1,1,,
675556,CHEMBL1201484,SODIUM POLYSTYRENE SULFONATE,9540,Potassium sequestering agent,SEQUESTERING AGENT,109707.0,CHEMBL3545434,Potassium,1,1,1,,
675468,CHEMBL1201486,QUINIDINE POLYGALACTURONATE,1950,Sodium channel alpha subunit blocker,BLOCKER,105639.0,CHEMBL2331043,Sodium channel alpha subunit,1,1,1,,
675600,CHEMBL1201487,SACROSIDASE,2091,Sucrose hydrolytic enzyme,HYDROLYTIC ENZYME,106161.0,CHEMBL2364182,Sucrose,1,1,1,Replaces endogenous human sucrase in case of congenital sucrase-isomaltase deficiency (CSIS),
675369,CHEMBL1201488,SECRETIN SYNTHETIC HUMAN,428,Secretin receptor agonist,AGONIST,147.0,CHEMBL1925,Secretin receptor,1,1,1,,
675424,CHEMBL1201489,SERACTIDE ACETATE,495,Melanocortin receptor 2 agonist,AGONIST,154.0,CHEMBL1965,Adrenocorticotropic hormone receptor,1,1,1,Is corticotropin,
675506,CHEMBL1201490,SERMORELIN ACETATE,756,Growth hormone-releasing hormone receptor agonist,AGONIST,158.0,CHEMBL2032,Growth hormone-releasing hormone receptor,1,1,1,"It's an analogue of GHRH, which seems to be used as diagnostic of growth hormone deficiency, but also as a replacement therapy in children",
675495,CHEMBL1201492,SEVELAMER HYDROCHLORIDE,2093,Phosphate sequestering agent,SEQUESTERING AGENT,106163.0,CHEMBL2364184,Phosphate,1,1,1,It's a non-absorbed binding crosslinked polymer which binds to phosphate and removes it from circulation in case of hyperphosphatemia,
675527,CHEMBL1201494,SODIUM FERRIC GLUCONATE COMPLEX,9193,Supplement,,,,,1,1,1,,
675441,CHEMBL1201496,INSULIN ASPART,559,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
675383,CHEMBL1201497,INSULIN GLARGINE,550,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
675522,CHEMBL1201505,"FIBRINOLYSIN, HUMAN",2038,Fibrinogen inhibitor,INHIBITOR,106205.0,CHEMBL2364709,Fibrinogen,1,1,1,,
675524,CHEMBL1201506,GEMTUZUMAB OZOGAMICIN,233,Myeloid cell surface antigen CD33 binding agent,BINDING AGENT,81.0,CHEMBL1842,Myeloid cell surface antigen CD33,1,1,1,targets ozogamicin to cell,
675524,CHEMBL1201506,GEMTUZUMAB OZOGAMICIN,1843,DNA disrupting agent,DISRUPTING AGENT,105574.0,CHEMBL2311221,DNA,1,1,1,intercalates DNA and causes double strand breakage,
675623,CHEMBL1201509,"GONADOTROPIN, CHORIONIC",253,Luteinizing hormone/Choriogonadotropin receptor agonist,AGONIST,95.0,CHEMBL1854,Lutropin-choriogonadotropic hormone receptor,1,1,1,,
675519,CHEMBL1201512,FOMIVIRSEN SODIUM,2095,Major intermediate early region 2 mRNA antisense inhibitor,ANTISENSE INHIBITOR,106165.0,CHEMBL2364186,Major intermediate early region 2 mRNA,1,1,1,Antisense therapy; It's a phosphorothioate oligonucleotide,
675473,CHEMBL1201513,HEPARIN CALCIUM,480,Antithrombin-III activator,ACTIVATOR,16.0,CHEMBL1950,Antithrombin-III,1,1,1,Inhibits coagulation by activating antithrombin III;  ATIII then binds to F10;,
675398,CHEMBL1201514,PEGADEMASE BOVINE,2082,2'-deoxyadenosine hydrolytic enzyme,HYDROLYTIC ENZYME,106156.0,CHEMBL2364177,2'-deoxyadenosine,1,1,1,"Replaces the ada enzyme in case of deficiency, and hydrolyses purine substrates",
675398,CHEMBL1201514,PEGADEMASE BOVINE,2083,Adenosine hydrolytic enzyme,HYDROLYTIC ENZYME,106157.0,CHEMBL2364178,Adenosine,1,1,1,"Replaces the ada enzyme in case of deficiency, and hydrolyses purine substrates",
675474,CHEMBL1201515,PEGVISOMANT,514,Growth hormone receptor antagonist,ANTAGONIST,60.0,CHEMBL1976,Growth hormone receptor,1,1,1,It's a recombinant protein which selectively binds to growth hormone receptor,
675507,CHEMBL1201520,UROFOLLITROPIN,750,Follicle stimulating hormone receptor agonist,AGONIST,99.0,CHEMBL2024,Follicle-stimulating hormone receptor,1,1,1,,
675414,CHEMBL1201522,TECHNETIUM TC 99M ALBUMIN AGGREGATED,9295,Diagnostic,,,,,1,1,1,,
675409,CHEMBL1201528,VASOPRESSIN TANNATE,63,Vasopressin V2 receptor agonist,AGONIST,112.0,CHEMBL1790,Vasopressin V2 receptor,1,1,1,,
675409,CHEMBL1201528,VASOPRESSIN TANNATE,361,Vasopressin V1a receptor agonist,AGONIST,134.0,CHEMBL1889,Vasopressin V1a receptor,1,1,1,,
675409,CHEMBL1201528,VASOPRESSIN TANNATE,420,Vasopressin V1b receptor agonist,AGONIST,148.0,CHEMBL1921,Vasopressin V1b receptor,1,1,1,,
675540,CHEMBL1201532,THYROTROPIN,491,Thyroid stimulating hormone receptor agonist,AGONIST,78.0,CHEMBL1963,Thyrotropin receptor,1,1,1,"It's purified bovine thyroid stimulating hormone approved for diagnosis of serum thyroglobulin levels, but also is indicated as an adjunctive treatment for radioiodine ablation of thyroid tissue remnants in cancer patients",
675607,CHEMBL1201533,THYROTROPIN ALFA,490,Thyroid stimulating hormone receptor agonist,AGONIST,78.0,CHEMBL1963,Thyrotropin receptor,1,1,1,"It's recombinant human thyroid stimulating hormone approved for diagnosis of serum thyroglobulin levels, but also is indicated as an adjunctive treatment for radioiodine ablation of thyroid tissue remnants in cancer patients",
675608,CHEMBL1201534,DANAPAROID SODIUM,478,Antithrombin-III activator,ACTIVATOR,16.0,CHEMBL1950,Antithrombin-III,1,1,1,Inhibits coagulation by activating antithrombin III;  ATIII then binds to F10;,
675476,CHEMBL1201535,PHENYLPROPANOLAMINE POLISTIREX,237,Alpha-1a adrenergic receptor agonist,AGONIST,125.0,CHEMBL229,Alpha-1A adrenergic receptor,1,1,1,,
675476,CHEMBL1201535,PHENYLPROPANOLAMINE POLISTIREX,877,Norepinephrine transporter releasing agent,RELEASING AGENT,100.0,CHEMBL222,Sodium-dependent noradrenaline transporter,1,1,1,,
675444,CHEMBL1201536,NICOTINE POLACRILEX,1043,Neuronal acetylcholine receptor; alpha4/beta2 agonist,AGONIST,104283.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,1,1,1,,
675366,CHEMBL1201538,INSULIN LISPRO,547,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
675478,CHEMBL1201539,INSULIN PORK,551,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
675609,CHEMBL1201540,INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,531,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
675436,CHEMBL1201545,INSULIN SUSP ISOPHANE BEEF,543,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
675611,CHEMBL1201548,TYLOXAPOL,2125,Surfactant agent,,,,,1,1,1,Replaces endogenous surfactant in case of deficiency; endogenous pulmonary surfactant lower surface tension at the air-liquid of the alveolar surfaces,
675370,CHEMBL1201549,TERIPARATIDE ACETATE,69,Parathyroid hormone receptor agonist,AGONIST,160.0,CHEMBL1793,Parathyroid hormone/parathyroid hormone-related peptide receptor,1,1,1,,
675367,CHEMBL1201550,DENILEUKIN DIFTITOX,1257,Elongation factor 2 inhibitor,INHIBITOR,104188.0,CHEMBL1795108,Elongation factor 2,1,1,1,,
675367,CHEMBL1201550,DENILEUKIN DIFTITOX,1791,Interleukin-2 receptor binding agent,BINDING AGENT,106146.0,CHEMBL2364167,Interleukin-2 receptor,1,1,1,targets toxin to cell,
675404,CHEMBL1201554,ANTITHROMBIN ALFA,6754,Coagulation factor X inhibitor,INHIBITOR,194.0,CHEMBL244,Coagulation factor X,1,1,1,"Antithrombin (AT) is a serine protease inhibitor that is the principal inhibitor of the blood coagulation serine proteases thrombin and Factor Xa, and to a lesser extent, Factors IXa, XIa, XIIa, trypsin, plasmin, and kallikrein. AT neutralizes the activity of thrombin and other serine proteases by forming a complex between enzyme and inhibitor. This complex is rapidly cleared from the circulation by internalization into liver cells. In the absence of heparin, complex formation occurs at a relatively slow rate. When heparin or heparin sulfate on the vessel wall is present, however, it binds to lysyl residues on AT and dramatically accelerates the rate of complex formation.",
675404,CHEMBL1201554,ANTITHROMBIN ALFA,6893,Thrombin inhibitor,INHIBITOR,11.0,CHEMBL204,Prothrombin,1,1,1,"Antithrombin (AT) is a serine protease inhibitor that is the principal inhibitor of the blood coagulation serine proteases thrombin and Factor Xa, and to a lesser extent, Factors IXa, XIa, XIIa, trypsin, plasmin, and kallikrein. AT neutralizes the activity of thrombin and other serine proteases by forming a complex between enzyme and inhibitor. This complex is rapidly cleared from the circulation by internalization into liver cells. In the absence of heparin, complex formation occurs at a relatively slow rate. When heparin or heparin sulfate on the vessel wall is present, however, it binds to lysyl residues on AT and dramatically accelerates the rate of complex formation.",
675377,CHEMBL1201556,BECAPLERMIN,1115,Platelet-derived growth factor receptor agonist,AGONIST,104773.0,CHEMBL2095189,Platelet-derived growth factor receptor,1,1,1,,
675613,CHEMBL1201557,INTERFERON ALFACON-1,1802,Interferon alpha/beta receptor agonist,AGONIST,106149.0,CHEMBL2364170,Interferon alpha/beta receptor,1,1,1,,
675368,CHEMBL1201558,INTERFERON ALFA-2B,1797,Interferon alpha/beta receptor agonist,AGONIST,106149.0,CHEMBL2364170,Interferon alpha/beta receptor,1,1,1,,
675549,CHEMBL1201560,PEGINTERFERON ALFA-2A,1799,Interferon alpha/beta receptor agonist,AGONIST,106149.0,CHEMBL2364170,Interferon alpha/beta receptor,1,1,1,,
675616,CHEMBL1201561,PEGINTERFERON ALFA-2B,1800,Interferon alpha/beta receptor agonist,AGONIST,106149.0,CHEMBL2364170,Interferon alpha/beta receptor,1,1,1,,
675521,CHEMBL1201562,INTERFERON BETA-1A,1798,Interferon alpha/beta receptor agonist,AGONIST,106149.0,CHEMBL2364170,Interferon alpha/beta receptor,1,1,1,,
675558,CHEMBL1201563,INTERFERON BETA-1B,1801,Interferon alpha/beta receptor agonist,AGONIST,106149.0,CHEMBL2364170,Interferon alpha/beta receptor,1,1,1,,
675394,CHEMBL1201564,INTERFERON GAMMA-1B,1803,Interferon gamma receptor agonist,AGONIST,106150.0,CHEMBL2364171,Interferon gamma receptor,1,1,1,,
675361,CHEMBL1201565,EPOETIN ALFA,124,Erythropoietin receptor agonist,AGONIST,201.0,CHEMBL1817,Erythropoietin receptor,1,1,1,,
675493,CHEMBL1201566,DARBEPOETIN ALFA,125,Erythropoietin receptor agonist,AGONIST,201.0,CHEMBL1817,Erythropoietin receptor,1,1,1,,
675434,CHEMBL1201567,FILGRASTIM,669,Granulocyte colony stimulating factor receptor agonist,AGONIST,207.0,CHEMBL1996,Granulocyte colony-stimulating factor receptor,1,1,1,,
675363,CHEMBL1201568,PEGFILGRASTIM,670,Granulocyte colony stimulating factor receptor agonist,AGONIST,207.0,CHEMBL1996,Granulocyte colony-stimulating factor receptor,1,1,1,,
675387,CHEMBL1201569,RIMABOTULINUMTOXINB,1418,Vesicle-associated membrane protein 2 inhibitor,INHIBITOR,106139.0,CHEMBL2364160,Vesicle-associated membrane protein 2,1,1,1,Cleaves snare complex,
675577,CHEMBL1201570,ANAKINRA,489,Interleukin-1 receptor antagonist,ANTAGONIST,198.0,CHEMBL1959,Interleukin-1 receptor type 1,1,1,1,,
675480,CHEMBL1201571,ALEFACEPT,838,T-cell surface antigen CD2 inhibitor,INHIBITOR,196.0,CHEMBL2040,T-cell surface antigen CD2,1,1,1,,
675371,CHEMBL1201572,ETANERCEPT,183,TNF-alpha inhibitor,INHIBITOR,185.0,CHEMBL1825,Tumor necrosis factor,1,1,1,,
675548,CHEMBL1201573,OPRELVEKIN,1385,Interleukin 11 receptor alpha agonist,AGONIST,206.0,CHEMBL2050,Interleukin-11 receptor subunit alpha,1,1,1,complex with beta but only associcates on ligand binding so excluded,
675360,CHEMBL1201574,ONABOTULINUMTOXINA,1417,Synaptosomal nerve-associated protein 25 (SNAP-25) inhibitor,INHIBITOR,106138.0,CHEMBL2364159,Synaptosomal-associated protein 25,1,1,1,"BOTOX blocks neuromuscular transmission by binding to acceptor sites on motor or sympathetic nerve terminals, entering the nerve terminals, and inhibiting the release of acetylcholine. This inhibition occurs as the neurotoxin cleaves SNAP-25, a protein integral to the successful docking and release of acetylcholine from vesicles situated within nerve endings.",
675481,CHEMBL1201575,EFALIZUMAB,2042,Integrin alpha-L/beta-2 (LFA-1) inhibitor,INHIBITOR,106151.0,CHEMBL2364172,Integrin alpha-L/beta-2 (LFA-1),1,1,1,,
675578,CHEMBL1201576,RITUXIMAB,1521,B-lymphocyte antigen CD20 binding agent,BINDING AGENT,181.0,CHEMBL2058,B-lymphocyte antigen CD20,1,1,1,"Acts through engagement of immune effector cells, directly activating intracellular death signaling pathways and/or activation of the complement cascade.",
675579,CHEMBL1201577,CETUXIMAB,242,Epidermal growth factor receptor erbB1 inhibitor,INHIBITOR,9.0,CHEMBL203,Epidermal growth factor receptor,1,1,1,,
675482,CHEMBL1201580,ADALIMUMAB,182,TNF-alpha inhibitor,INHIBITOR,185.0,CHEMBL1825,Tumor necrosis factor,1,1,1,,
675617,CHEMBL1201581,INFLIXIMAB,180,TNF-alpha inhibitor,INHIBITOR,185.0,CHEMBL1825,Tumor necrosis factor,1,1,1,,
675483,CHEMBL1201583,BEVACIZUMAB,58,Vascular endothelial growth factor A inhibitor,INHIBITOR,187.0,CHEMBL1783,"Vascular endothelial growth factor A, long form",1,1,1,,
675576,CHEMBL1201584,ABCIXIMAB,1077,Integrin alpha-IIb/beta-3 inhibitor,INHIBITOR,104685.0,CHEMBL2093869,Integrin alpha-IIb/beta-3,1,1,1,,
675576,CHEMBL1201584,ABCIXIMAB,1294,Integrin alpha-V/beta-3 inhibitor,INHIBITOR,104292.0,CHEMBL1907598,Integrin alpha-V/beta-3,1,1,1,,
675581,CHEMBL1201585,TRASTUZUMAB,127,Receptor protein-tyrosine kinase erbB-2 inhibitor,INHIBITOR,188.0,CHEMBL1824,Receptor tyrosine-protein kinase erbB-2,1,1,1,,
675484,CHEMBL1201586,PALIVIZUMAB,1423,Fusion glycoprotein F0 inhibitor,INHIBITOR,106144.0,CHEMBL2364165,Fusion glycoprotein F0,1,1,1,Pathogen target,
675582,CHEMBL1201587,ALEMTUZUMAB,1370,CAMPATH-1 antigen inhibitor,INHIBITOR,203.0,CHEMBL1912,CAMPATH-1 antigen,1,1,1,,
675485,CHEMBL1201589,OMALIZUMAB,230,Ig epsilon chain C region inhibitor,INHIBITOR,229.0,CHEMBL1834,Immunoglobulin heavy constant epsilon,1,1,1,Should be protein complex but not trivial to define,
675431,CHEMBL1201593,ALTEPLASE,84,Tissue-type plasminogen activator exogenous protein,EXOGENOUS PROTEIN,11399.0,CHEMBL1873,Tissue-type plasminogen activator,1,1,1,"is TPA, cleaves plasminogen to plasmin",
675388,CHEMBL1201594,RASBURICASE,1675,Uric acid oxidative enzyme,OXIDATIVE ENZYME,106162.0,CHEMBL2364183,Uric acid,1,1,1,,
675399,CHEMBL1201595,LARONIDASE,1398,Heparan sulfate hydrolytic enzyme,HYDROLYTIC ENZYME,106177.0,CHEMBL2364677,Heparan sulfate,1,1,1,Replacement of alpha-L-iduronidase enzyme,
675399,CHEMBL1201595,LARONIDASE,2085,Dermatan sulfate hydrolytic enzyme,HYDROLYTIC ENZYME,106158.0,CHEMBL2364179,Dermatan sulfate,1,1,1,Replacement of alpha-L-iduronidase enzyme,
675486,CHEMBL1201599,HUMAN IMMUNOGLOBULIN G,9793,"Replacement therapy, immunomodulatory effects",,,,,1,1,1,,
675487,CHEMBL1201604,TOSITUMOMAB,1523,B-lymphocyte antigen CD20 binding agent,BINDING AGENT,181.0,CHEMBL2058,B-lymphocyte antigen CD20,1,1,1,,
675587,CHEMBL1201605,DACLIZUMAB,1790,Interleukin-2 receptor inhibitor,INHIBITOR,106146.0,CHEMBL2364167,Interleukin-2 receptor,1,1,1,,
675488,CHEMBL1201607,NATALIZUMAB,1112,Integrin alpha-4/beta-7 inhibitor,INHIBITOR,104768.0,CHEMBL2095184,Integrin alpha-4/beta-7,1,1,1,,
675488,CHEMBL1201607,NATALIZUMAB,1295,Integrin alpha-4/beta-1 inhibitor,INHIBITOR,104293.0,CHEMBL1907599,Integrin alpha-4/beta-1,1,1,1,,
675588,CHEMBL1201608,MUROMONAB-CD3,1793,T cell surface glycoprotein CD3 inhibitor,INHIBITOR,106147.0,CHEMBL2364168,T cell surface glycoprotein CD3,1,1,1,,
675376,CHEMBL1201609,CORTICOTROPIN ZINC HYDROXIDE,493,Melanocortin receptor 2 agonist,AGONIST,154.0,CHEMBL1965,Adrenocorticotropic hormone receptor,1,1,1,,
675393,CHEMBL1201610,CORTICOTROPIN,492,Melanocortin receptor 2 agonist,AGONIST,154.0,CHEMBL1965,Adrenocorticotropic hormone receptor,1,1,1,,
675446,CHEMBL1201611,INSULIN LISPRO PROTAMINE RECOMBINANT,545,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
675589,CHEMBL1201613,INSULIN GLULISINE,548,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
675494,CHEMBL1201616,SECRETIN SYNTHETIC PORCINE,429,Secretin receptor agonist,AGONIST,147.0,CHEMBL1925,Secretin receptor,1,1,1,,
675554,CHEMBL1201619,APROTININ,83,Plasminogen inhibitor,INHIBITOR,12.0,CHEMBL1801,Plasminogen,1,1,1,,
675554,CHEMBL1201619,APROTININ,674,Plasma kallikrein inhibitor,INHIBITOR,23.0,CHEMBL2000,Plasma kallikrein,1,1,1,,
675381,CHEMBL1201620,SOMATREM,512,Growth hormone receptor agonist,AGONIST,60.0,CHEMBL1976,Growth hormone receptor,1,1,1,It's a recombinant protein: methionyl growth hormone approved for the treatment of growth hormone deficiency,
675591,CHEMBL1201621,SOMATROPIN,513,Growth hormone receptor agonist,AGONIST,60.0,CHEMBL1976,Growth hormone receptor,1,1,1,It's a recombinant protein approved for the treatment of growth hormone deficiency,
675553,CHEMBL1201622,PORACTANT ALFA,2126,Surfactant agent,,,,,1,1,1,Replaces endogenous surfactant in case of deficiency; endogenous pulmonary surfactant lower surface tension at the air-liquid of the alveolar surfaces,
675546,CHEMBL1201624,BERACTANT,2116,Surfactant agent,,,,,1,1,1,Replaces endogenous surfactant in case of deficiency; endogenous pulmonary surfactant lower surface tension at the air-liquid of the alveolar surfaces,
675490,CHEMBL1201625,CHOLESTYRAMINE,2075,Bile acids sequestering agent,SEQUESTERING AGENT,106154.0,CHEMBL2364175,Bile acids,1,1,1,Removes bile acids from the enterohepatic circulation by adsorbing and combing with the bile acids in the intestine and forming an insoluble complex which is extrected in the feces,
675593,CHEMBL1201626,CHYMOPAPAIN,2088,Polypeptides proteolytic enzyme,PROTEOLYTIC ENZYME,106160.0,CHEMBL2364181,Polypeptides,1,1,1,"It's a proteolytic enzyme derived from papaya, which hydrolysis proteins in the nucleus pulposus, and helps to manage pain in disc herniations",
675386,CHEMBL1201627,INSULIN SUSP ISOPHANE SEMISYNTHETIC PURIFIED HUMAN,556,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
675451,CHEMBL1201629,INSULIN PURIFIED BEEF,532,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
675594,CHEMBL1201630,INSULIN PURIFIED PORK,542,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
675534,CHEMBL1201631,INSULIN HUMAN,537,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
675396,CHEMBL1201632,IMIGLUCERASE,2080,Glucocerebroside hydrolytic enzyme,HYDROLYTIC ENZYME,106155.0,CHEMBL2364176,Glucocerebroside,1,1,1,Given in cases of gaucher disease to overcome a deficiency of beta-glucocerebrosidase activity. Imiglucerase catalyses the hydrolysis of glucocerebroside to glucose and ceramide,
675389,CHEMBL1201633,ALGLUCERASE,2081,Glucocerebroside hydrolytic enzyme,HYDROLYTIC ENZYME,106155.0,CHEMBL2364176,Glucocerebroside,1,1,1,,
675561,CHEMBL1201636,HYALURONIDASE,7983,Hyaluronic acid hydrolytic enzyme,HYDROLYTIC ENZYME,118784.0,CHEMBL4495554,Hyaluronic acid,1,1,1,Tissue permeability modifier,
675374,CHEMBL1201637,LIPASE (PANCRELIPASE),2040,Fatty acids hydrolytic enzyme,HYDROLYTIC ENZYME,106207.0,CHEMBL2364711,Fatty acids,1,1,1,,
675618,CHEMBL1201644,INSULIN ZINC SUSP RECOMBINANT HUMAN,533,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
675380,CHEMBL1201648,AMYLASE (PANCRELIPASE),2086,Starch hydrolytic enzyme,HYDROLYTIC ENZYME,106159.0,CHEMBL2364180,Starch,1,1,1,Replaces digestive enzymes when pancreas is not fully functional; hydrolyses starches to dextrins and short chain sugars such as maltose and maltriose,
675621,CHEMBL1201649,"ESTROGENS, CONJUGATED",1070,Estrogen receptor agonist,AGONIST,104682.0,CHEMBL2093866,Estrogen receptor,1,1,1,,
675537,CHEMBL1201650,THYROGLOBULIN,2113,Iodine storage agent,,,,,1,1,1,"It is a synthetic thyroglobulin, hence it works as an iodine storage, and when necessary it is degraded in lysossomes into T4 and T3 hormones",
675563,CHEMBL1201651,PROTAMINE SULFATE,2041,Heparin inhibitor,INHIBITOR,106208.0,CHEMBL2364712,Heparin,1,1,1,,
675515,CHEMBL1201657,HEPARIN SODIUM,479,Antithrombin-III activator,ACTIVATOR,16.0,CHEMBL1950,Antithrombin-III,1,1,1,Inhibits coagulation by activating antithrombin III;  ATIII then binds to F10;,
675544,CHEMBL1201659,CHLORPHENIRAMINE POLISTIREX,131,Histamine H1 receptor antagonist,ANTAGONIST,127.0,CHEMBL231,Histamine H1 receptor,1,1,1,,
675525,CHEMBL1201662,DESIRUDIN,73,Thrombin inhibitor,INHIBITOR,11.0,CHEMBL204,Prothrombin,1,1,1,,Selective
675445,CHEMBL1201664,INSULIN ASPART PROTAMINE RECOMBINANT,560,Insulin receptor agonist,AGONIST,35.0,CHEMBL1981,Insulin receptor,1,1,1,,
