drug_internal_id,drug_id,drug_name,protein_internal_id,protein_id,protein_name,pchembl_max,pchembl_avg,best_value,num_measurements,confidence
19101,CHEMBL119,TRIMETREXATE,130,CHEMBL234,D(3) dopamine receptor,5.57,5.57,2670.0,1,8
203048,CHEMBL1190,DECAMETHONIUM,11531,CHEMBL3251,Nuclear factor NF-kappa-B p105 subunit,6.2,6.2,631.0,2,9
203048,CHEMBL1190,DECAMETHONIUM,10280,CHEMBL264,Histamine H3 receptor,6.09,6.09,820.0,1,8
668275,CHEMBL1194325,ACLIDINIUM,219,CHEMBL245,Muscarinic acetylcholine receptor M3,8.36,8.36,4.4,2,9
668616,CHEMBL1194666,DIETHYLPROPION,36,CHEMBL208,Progesterone receptor,6.66,6.66,220.0,1,8
208978,CHEMBL1195,PROPOXYCAINE,11365,CHEMBL289,Cytochrome P450 2D6,5.7,5.7,1995.26,2,9
209007,CHEMBL1196,PROPARACAINE,11272,CHEMBL287,Sigma non-opioid intracellular receptor 1,7.0,6.81,100.0,2,8
209007,CHEMBL1196,PROPARACAINE,17045,CHEMBL340,Cytochrome P450 3A4,5.9,5.9,1258.9,3,9
209007,CHEMBL1196,PROPARACAINE,10280,CHEMBL264,Histamine H3 receptor,5.89,5.89,1300.0,1,8
209007,CHEMBL1196,PROPARACAINE,86,CHEMBL1951,Amine oxidase [flavin-containing] A,5.75,5.75,1777.0,1,8
209224,CHEMBL1198,PRAMOXINE,11272,CHEMBL287,Sigma non-opioid intracellular receptor 1,7.29,7.11,51.0,2,8
209224,CHEMBL1198,PRAMOXINE,10280,CHEMBL264,Histamine H3 receptor,5.61,5.61,2452.4,1,8
672807,CHEMBL1198857,VILANTEROL,43,CHEMBL210,Beta-2 adrenergic receptor,8.24,8.24,5.8,1,8
672807,CHEMBL1198857,VILANTEROL,125,CHEMBL229,Alpha-1A adrenergic receptor,5.96,5.96,1100.0,1,8
672807,CHEMBL1198857,VILANTEROL,88,CHEMBL2056,D(1A) dopamine receptor,5.66,5.66,2200.0,1,8
672807,CHEMBL1198857,VILANTEROL,121,CHEMBL228,Sodium-dependent serotonin transporter,5.55,5.55,2800.0,1,8
721,CHEMBL12,DIAZEPAM,11440,CHEMBL5112,Gamma-aminobutyric acid receptor subunit alpha-5,7.82,7.73,15.0,2,9
721,CHEMBL12,DIAZEPAM,74,CHEMBL1962,Gamma-aminobutyric acid receptor subunit alpha-1,7.8,7.62,16.0,2,9
721,CHEMBL12,DIAZEPAM,12757,CHEMBL3026,Gamma-aminobutyric acid receptor subunit alpha-3,7.77,7.77,17.0,1,9
721,CHEMBL12,DIAZEPAM,12770,CHEMBL4956,Gamma-aminobutyric acid receptor subunit alpha-2,7.77,7.77,17.0,1,9
721,CHEMBL12,DIAZEPAM,137,CHEMBL237,Kappa-type opioid receptor,5.65,5.65,2242.9,1,8
721,CHEMBL12,DIAZEPAM,101351,CHEMBL5847,Aldo-keto reductase family 1 member C2,5.62,5.62,2400.0,1,8
209594,CHEMBL1200,BENOXINATE,12594,CHEMBL3356,Cytochrome P450 1A2,6.4,6.4,398.11,1,8
674273,CHEMBL1200322,ESCITALOPRAM OXALATE,121,CHEMBL228,Sodium-dependent serotonin transporter,9.0,9.0,1.0,1,9
674273,CHEMBL1200322,ESCITALOPRAM OXALATE,103668,CHEMBL1293235,Prelamin-A/C,6.1,6.1,794.3,1,9
674274,CHEMBL1200323,LABETALOL HYDROCHLORIDE,103668,CHEMBL1293235,Prelamin-A/C,6.4,6.4,398.1,1,9
674274,CHEMBL1200323,LABETALOL HYDROCHLORIDE,10977,CHEMBL2608,Lysosomal alpha-glucosidase,5.75,5.75,1778.3,2,9
674277,CHEMBL1200326,NICARDIPINE HYDROCHLORIDE,11638,CHEMBL4040,Mitogen-activated protein kinase 1,7.9,7.9,12.6,1,9
674277,CHEMBL1200326,NICARDIPINE HYDROCHLORIDE,12911,CHEMBL3397,Cytochrome P450 2C9,6.7,6.7,199.5,2,9
674277,CHEMBL1200326,NICARDIPINE HYDROCHLORIDE,17045,CHEMBL340,Cytochrome P450 3A4,6.1,6.06,794.3,5,9
674280,CHEMBL1200329,TIZANIDINE HYDROCHLORIDE,52,CHEMBL1867,Alpha-2A adrenergic receptor,7.48,7.48,32.91,1,9
674281,CHEMBL1200330,PILOCARPINE HYDROCHLORIDE,103670,CHEMBL1293237,RecQ-like DNA helicase BLM,8.55,8.55,2.8,2,9
674281,CHEMBL1200330,PILOCARPINE HYDROCHLORIDE,103668,CHEMBL1293235,Prelamin-A/C,8.3,8.3,5.0,1,9
674283,CHEMBL1200332,PROTRIPTYLINE HYDROCHLORIDE,103665,CHEMBL1293232,Survival motor neuron protein,5.85,5.85,1412.5,1,9
674290,CHEMBL1200339,PHENYLEPHRINE HYDROCHLORIDE,100325,CHEMBL4261,Hypoxia-inducible factor 1-alpha,7.0,7.0,100.0,2,9
674290,CHEMBL1200339,PHENYLEPHRINE HYDROCHLORIDE,10977,CHEMBL2608,Lysosomal alpha-glucosidase,6.55,6.55,281.8,2,9
674290,CHEMBL1200339,PHENYLEPHRINE HYDROCHLORIDE,103668,CHEMBL1293235,Prelamin-A/C,5.8,5.8,1584.9,1,9
674299,CHEMBL1200348,SULCONAZOLE NITRATE,17045,CHEMBL340,Cytochrome P450 3A4,6.7,6.7,199.5,2,9
674299,CHEMBL1200348,SULCONAZOLE NITRATE,11213,CHEMBL3880,Heat shock protein HSP 90-alpha,6.53,6.53,294.0,1,8
674299,CHEMBL1200348,SULCONAZOLE NITRATE,103665,CHEMBL1293232,Survival motor neuron protein,5.8,5.8,1584.9,1,9
674299,CHEMBL1200348,SULCONAZOLE NITRATE,103069,CHEMBL1075138,Tyrosyl-DNA phosphodiesterase 1,5.6,5.6,2511.9,1,9
674299,CHEMBL1200348,SULCONAZOLE NITRATE,11638,CHEMBL4040,Mitogen-activated protein kinase 1,5.5,5.5,3162.3,1,9
674307,CHEMBL1200356,CYCLACILLIN,103668,CHEMBL1293235,Prelamin-A/C,5.9,5.9,1258.9,1,9
674321,CHEMBL1200370,BENZOYL PEROXIDE,103668,CHEMBL1293235,Prelamin-A/C,8.2,8.2,6.3,1,9
674325,CHEMBL1200374,EXEMESTANE,65,CHEMBL1978,Aromatase,9.02,7.47,0.95,13,9
674325,CHEMBL1200374,EXEMESTANE,137,CHEMBL237,Kappa-type opioid receptor,5.62,5.62,2406.5,1,8
674335,CHEMBL1200384,BETAMETHASONE DIPROPIONATE,25,CHEMBL2034,Glucocorticoid receptor,8.0,8.0,10.0,1,8
674335,CHEMBL1200384,BETAMETHASONE DIPROPIONATE,36,CHEMBL208,Progesterone receptor,6.52,6.52,300.0,1,8
674335,CHEMBL1200384,BETAMETHASONE DIPROPIONATE,72,CHEMBL217,D(2) dopamine receptor,6.11,6.11,770.0,1,8
674335,CHEMBL1200384,BETAMETHASONE DIPROPIONATE,11912,CHEMBL3401,Nuclear receptor subfamily 1 group I member 2,5.62,5.62,2400.0,1,8
674337,CHEMBL1200386,PREDNICARBATE,25,CHEMBL2034,Glucocorticoid receptor,7.77,7.77,17.0,1,8
674337,CHEMBL1200386,PREDNICARBATE,36,CHEMBL208,Progesterone receptor,5.89,5.89,1300.0,1,8
674342,CHEMBL1200391,TROMETHAMINE,103668,CHEMBL1293235,Prelamin-A/C,6.45,6.45,354.8,1,9
674343,CHEMBL1200392,DOXYLAMINE SUCCINATE,103670,CHEMBL1293237,RecQ-like DNA helicase BLM,7.15,7.15,70.8,2,9
674346,CHEMBL1200395,ORPHENADRINE CITRATE,103668,CHEMBL1293235,Prelamin-A/C,7.35,7.35,44.7,1,9
674347,CHEMBL1200396,BUPIVACAINE HYDROCHLORIDE,11365,CHEMBL289,Cytochrome P450 2D6,6.4,6.4,400.0,1,8
674357,CHEMBL1200406,DIMENHYDRINATE,103668,CHEMBL1293235,Prelamin-A/C,9.0,9.0,1.0,1,9
674357,CHEMBL1200406,DIMENHYDRINATE,127,CHEMBL231,Histamine H1 receptor,7.43,6.96,37.0,2,8
674357,CHEMBL1200406,DIMENHYDRINATE,214,CHEMBL1821,Muscarinic acetylcholine receptor M4,7.1,6.67,80.0,2,8
674357,CHEMBL1200406,DIMENHYDRINATE,219,CHEMBL245,Muscarinic acetylcholine receptor M3,7.02,6.68,95.0,2,8
674357,CHEMBL1200406,DIMENHYDRINATE,61,CHEMBL216,Muscarinic acetylcholine receptor M1,6.96,6.65,109.0,2,8
674357,CHEMBL1200406,DIMENHYDRINATE,47,CHEMBL211,Muscarinic acetylcholine receptor M2,6.79,6.56,164.0,2,8
674357,CHEMBL1200406,DIMENHYDRINATE,107,CHEMBL224,5-hydroxytryptamine receptor 2A,6.7,6.43,198.0,2,8
674357,CHEMBL1200406,DIMENHYDRINATE,215,CHEMBL2035,Muscarinic acetylcholine receptor M5,6.64,6.57,227.0,2,8
674357,CHEMBL1200406,DIMENHYDRINATE,108,CHEMBL225,5-hydroxytryptamine receptor 2C,6.48,6.34,332.0,2,8
674357,CHEMBL1200406,DIMENHYDRINATE,11272,CHEMBL287,Sigma non-opioid intracellular receptor 1,6.31,6.13,487.0,2,8
674357,CHEMBL1200406,DIMENHYDRINATE,227,CHEMBL1833,5-hydroxytryptamine receptor 2B,5.96,5.86,1097.0,2,8
674357,CHEMBL1200406,DIMENHYDRINATE,103,CHEMBL223,Alpha-1D adrenergic receptor,5.85,5.7,1423.0,2,8
674357,CHEMBL1200406,DIMENHYDRINATE,11365,CHEMBL289,Cytochrome P450 2D6,5.82,5.82,1509.0,1,8
674357,CHEMBL1200406,DIMENHYDRINATE,52,CHEMBL1867,Alpha-2A adrenergic receptor,5.79,5.79,1617.0,1,8
674357,CHEMBL1200406,DIMENHYDRINATE,155,CHEMBL238,Sodium-dependent dopamine transporter,5.75,5.7,1784.0,2,8
674357,CHEMBL1200406,DIMENHYDRINATE,100,CHEMBL222,Sodium-dependent noradrenaline transporter,5.7,5.7,2020.0,2,8
674357,CHEMBL1200406,DIMENHYDRINATE,216,CHEMBL1942,Alpha-2B adrenergic receptor,5.6,5.6,2491.0,1,8
674364,CHEMBL1200413,TETRAHYDROZOLINE HYDROCHLORIDE,103670,CHEMBL1293237,RecQ-like DNA helicase BLM,8.49,8.49,3.2,2,9
674364,CHEMBL1200413,TETRAHYDROZOLINE HYDROCHLORIDE,101361,CHEMBL5857,Trace amine-associated receptor 1,6.81,6.8,154.41,2,8
674370,CHEMBL1200419,MOLINDONE HYDROCHLORIDE,103668,CHEMBL1293235,Prelamin-A/C,5.9,5.9,1258.9,1,9
674376,CHEMBL1200425,PARGYLINE HYDROCHLORIDE,103670,CHEMBL1293237,RecQ-like DNA helicase BLM,8.55,8.55,2.8,2,9
674376,CHEMBL1200425,PARGYLINE HYDROCHLORIDE,103665,CHEMBL1293232,Survival motor neuron protein,6.05,6.05,891.3,1,9
674376,CHEMBL1200425,PARGYLINE HYDROCHLORIDE,103668,CHEMBL1293235,Prelamin-A/C,5.55,5.55,2818.4,1,9
674381,CHEMBL1200430,ESTRADIOL ACETATE,19,CHEMBL206,Estrogen receptor,7.65,7.65,22.4,1,8
674381,CHEMBL1200430,ESTRADIOL ACETATE,56,CHEMBL1871,Androgen receptor,7.53,7.53,29.6,1,8
674381,CHEMBL1200430,ESTRADIOL ACETATE,36,CHEMBL208,Progesterone receptor,6.68,6.68,208.6,1,8
674381,CHEMBL1200430,ESTRADIOL ACETATE,103665,CHEMBL1293232,Survival motor neuron protein,5.9,5.9,1258.9,1,9
674387,CHEMBL1200436,OXANDROLONE,56,CHEMBL1871,Androgen receptor,9.09,8.15,0.808,2,9
674389,CHEMBL1200438,TIOCONAZOLE,12949,CHEMBL3522,"Steroid 17-alpha-hydroxylase/17,20 lyase",6.3,6.3,505.0,1,9
674389,CHEMBL1200438,TIOCONAZOLE,121,CHEMBL228,Sodium-dependent serotonin transporter,6.01,6.01,968.0,1,8
674389,CHEMBL1200438,TIOCONAZOLE,104017,CHEMBL1741221,Cysteine protease ATG4B,5.89,5.8,1300.0,3,9
674389,CHEMBL1200438,TIOCONAZOLE,120720,CHEMBL5169181,Cysteine protease ATG4A,5.89,5.89,1300.0,1,9
674389,CHEMBL1200438,TIOCONAZOLE,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,5.82,5.82,1500.0,1,8
674389,CHEMBL1200438,TIOCONAZOLE,137,CHEMBL237,Kappa-type opioid receptor,5.75,5.75,1800.0,1,8
674389,CHEMBL1200438,TIOCONAZOLE,11912,CHEMBL3401,Nuclear receptor subfamily 1 group I member 2,5.6,5.6,2499.4,1,8
674389,CHEMBL1200438,TIOCONAZOLE,125,CHEMBL229,Alpha-1A adrenergic receptor,5.5,5.5,3200.0,1,8
674389,CHEMBL1200438,TIOCONAZOLE,136,CHEMBL236,Delta-type opioid receptor,5.5,5.5,3200.0,1,8
674397,CHEMBL1200446,TRIPELENNAMINE HYDROCHLORIDE,103668,CHEMBL1293235,Prelamin-A/C,7.65,7.6,22.4,2,9
674397,CHEMBL1200446,TRIPELENNAMINE HYDROCHLORIDE,103665,CHEMBL1293232,Survival motor neuron protein,6.2,6.2,631.0,1,9
674418,CHEMBL1200467,HYDROXYZINE PAMOATE,103947,CHEMBL1697668,Solute carrier organic anion transporter family member 1B1,6.35,6.22,450.0,2,8
674418,CHEMBL1200467,HYDROXYZINE PAMOATE,104062,CHEMBL1743121,Solute carrier organic anion transporter family member 1B3,6.03,5.97,940.0,2,8
674419,CHEMBL1200468,MALATHION,17045,CHEMBL340,Cytochrome P450 3A4,6.0,6.0,1000.0,2,9
674420,CHEMBL1200469,PROMAZINE HYDROCHLORIDE,103665,CHEMBL1293232,Survival motor neuron protein,5.9,5.9,1258.9,1,9
674420,CHEMBL1200469,PROMAZINE HYDROCHLORIDE,103985,CHEMBL1741189,FAD-linked sulfhydryl oxidase ALR,5.89,5.89,1284.0,1,8
674420,CHEMBL1200469,PROMAZINE HYDROCHLORIDE,11130,CHEMBL3577,Aldehyde dehydrogenase 1A1,5.55,5.55,2818.4,1,9
674422,CHEMBL1200471,PYRITHIONE ZINC,103668,CHEMBL1293235,Prelamin-A/C,7.0,7.0,100.0,1,9
674422,CHEMBL1200471,PYRITHIONE ZINC,12054,CHEMBL2903,Polyunsaturated fatty acid lipoxygenase ALOX15,6.7,6.15,199.5,2,9
674422,CHEMBL1200471,PYRITHIONE ZINC,20053,CHEMBL4096,Cellular tumor antigen p53,6.1,5.85,794.3,2,9
674422,CHEMBL1200471,PYRITHIONE ZINC,101216,CHEMBL5514,Huntingtin,6.05,6.05,891.3,1,9
674422,CHEMBL1200471,PYRITHIONE ZINC,11130,CHEMBL3577,Aldehyde dehydrogenase 1A1,5.9,5.72,1258.9,2,9
674422,CHEMBL1200471,PYRITHIONE ZINC,100782,CHEMBL4159,3-hydroxyacyl-CoA dehydrogenase type-2,5.9,5.9,1258.9,1,9
674422,CHEMBL1200471,PYRITHIONE ZINC,10139,CHEMBL2885,Carbonic anhydrase 3,5.79,5.79,1620.0,2,9
674422,CHEMBL1200471,PYRITHIONE ZINC,12952,CHEMBL3594,Carbonic anhydrase 9,5.76,5.76,1720.0,2,9
674422,CHEMBL1200471,PYRITHIONE ZINC,103660,CHEMBL1293227,Ubiquitin carboxyl-terminal hydrolase 2,5.7,5.7,1995.3,1,9
674422,CHEMBL1200471,PYRITHIONE ZINC,10186,CHEMBL3025,Carbonic anhydrase 6,5.62,5.62,2410.0,2,9
674422,CHEMBL1200471,PYRITHIONE ZINC,103659,CHEMBL1293226,Lysine-specific demethylase 4E,5.6,5.6,2511.9,1,9
674422,CHEMBL1200471,PYRITHIONE ZINC,103665,CHEMBL1293232,Survival motor neuron protein,5.6,5.6,2511.9,1,9
674422,CHEMBL1200471,PYRITHIONE ZINC,11063,CHEMBL3510,Carbonic anhydrase 14,5.54,5.54,2910.0,2,9
674422,CHEMBL1200471,PYRITHIONE ZINC,100325,CHEMBL4261,Hypoxia-inducible factor 1-alpha,5.5,5.5,3162.3,1,9
674424,CHEMBL1200473,CYCLOPENTOLATE HYDROCHLORIDE,103668,CHEMBL1293235,Prelamin-A/C,5.65,5.65,2238.7,1,9
674424,CHEMBL1200473,CYCLOPENTOLATE HYDROCHLORIDE,103665,CHEMBL1293232,Survival motor neuron protein,5.6,5.6,2511.9,1,9
674425,CHEMBL1200474,DEMECLOCYCLINE HYDROCHLORIDE,174,CHEMBL242,Estrogen receptor beta,7.21,7.21,61.42,1,9
674429,CHEMBL1200478,DYCLONINE HYDROCHLORIDE,11130,CHEMBL3577,Aldehyde dehydrogenase 1A1,7.35,6.72,44.7,2,9
674429,CHEMBL1200478,DYCLONINE HYDROCHLORIDE,103665,CHEMBL1293232,Survival motor neuron protein,5.65,5.65,2238.7,1,9
674429,CHEMBL1200478,DYCLONINE HYDROCHLORIDE,271,CHEMBL1947,Thyroid hormone receptor beta,5.6,5.6,2511.9,1,9
674430,CHEMBL1200479,DICYCLOMINE HYDROCHLORIDE,103069,CHEMBL1075138,Tyrosyl-DNA phosphodiesterase 1,7.7,7.7,20.0,1,9
674436,CHEMBL1200485,SORAFENIB TOSYLATE,10980,CHEMBL279,Vascular endothelial growth factor receptor 2,8.07,7.88,8.5,3,9
674436,CHEMBL1200485,SORAFENIB TOSYLATE,10781,CHEMBL2185,Aurora kinase B,5.75,5.75,1800.0,1,8
674441,CHEMBL1200490,CETRORELIX,118,CHEMBL1855,Gonadotropin-releasing hormone receptor,9.87,9.05,0.135,3,9
674441,CHEMBL1200490,CETRORELIX,101353,CHEMBL5849,Mas-related G-protein coupled receptor member X2,6.21,6.15,616.6,2,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,107,CHEMBL224,5-hydroxytryptamine receptor 2A,7.81,7.81,15.62,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,10209,CHEMBL3155,5-hydroxytryptamine receptor 7,7.15,7.15,70.25,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,103668,CHEMBL1293235,Prelamin-A/C,6.95,6.95,112.2,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,105,CHEMBL1983,5-hydroxytryptamine receptor 1D,6.92,6.92,121.68,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,127,CHEMBL231,Histamine H1 receptor,6.9,6.9,124.91,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,125,CHEMBL229,Alpha-1A adrenergic receptor,6.86,6.86,137.29,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,121,CHEMBL228,Sodium-dependent serotonin transporter,6.76,6.76,175.27,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,216,CHEMBL1942,Alpha-2B adrenergic receptor,6.72,6.72,192.4,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,155,CHEMBL238,Sodium-dependent dopamine transporter,6.67,6.67,215.65,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,117512,CHEMBL4105907,Sigma intracellular receptor 2,6.65,6.65,221.95,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,108,CHEMBL225,5-hydroxytryptamine receptor 2C,6.6,6.6,253.05,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,106,CHEMBL1898,5-hydroxytryptamine receptor 1B,6.58,6.58,262.12,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,90,CHEMBL219,D(4) dopamine receptor,6.49,6.49,326.32,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,218,CHEMBL1916,Alpha-2C adrenergic receptor,6.45,6.45,358.92,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,130,CHEMBL234,D(3) dopamine receptor,6.42,6.42,380.19,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,103,CHEMBL223,Alpha-1D adrenergic receptor,6.35,6.35,445.25,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,128,CHEMBL232,Alpha-1B adrenergic receptor,6.24,6.24,572.4,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,88,CHEMBL2056,D(1A) dopamine receptor,6.15,6.15,711.62,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,100,CHEMBL222,Sodium-dependent noradrenaline transporter,6.14,6.14,730.55,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,72,CHEMBL217,D(2) dopamine receptor,6.13,6.13,735.53,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,10624,CHEMBL3426,5-hydroxytryptamine receptor 5A,5.96,5.96,1092.07,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,10627,CHEMBL3371,5-hydroxytryptamine receptor 6,5.95,5.95,1114.68,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,52,CHEMBL1867,Alpha-2A adrenergic receptor,5.86,5.86,1370.88,1,9
674443,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,101532,CHEMBL5742,Translocator protein,5.7,5.7,1986.32,1,9
674445,CHEMBL1200494,GUANFACINE HYDROCHLORIDE,52,CHEMBL1867,Alpha-2A adrenergic receptor,7.93,7.93,11.77,1,9
674445,CHEMBL1200494,GUANFACINE HYDROCHLORIDE,103657,CHEMBL1293224,Microtubule-associated protein tau,7.0,7.0,100.0,1,9
674446,CHEMBL1200495,HYDROCORTISONE SODIUM SUCCINATE,100325,CHEMBL4261,Hypoxia-inducible factor 1-alpha,6.2,6.2,631.0,2,9
674451,CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,25,CHEMBL2034,Glucocorticoid receptor,8.22,8.22,6.0,1,8
674451,CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,36,CHEMBL208,Progesterone receptor,8.17,7.75,6.7,2,8
674451,CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,56,CHEMBL1871,Androgen receptor,6.65,6.65,224.6,1,8
674451,CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,87,CHEMBL218,Cannabinoid receptor 1,5.55,5.55,2831.7,1,8
674466,CHEMBL1200515,DESERPIDINE,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,5.61,5.61,2449.0,1,8
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,216,CHEMBL1942,Alpha-2B adrenergic receptor,7.87,7.87,13.57,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,52,CHEMBL1867,Alpha-2A adrenergic receptor,7.83,7.83,14.62,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,218,CHEMBL1916,Alpha-2C adrenergic receptor,7.7,7.7,19.76,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,107,CHEMBL224,5-hydroxytryptamine receptor 2A,7.68,7.68,21.05,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,10624,CHEMBL3426,5-hydroxytryptamine receptor 5A,7.5,7.5,31.3,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,90,CHEMBL219,D(4) dopamine receptor,7.48,7.48,32.82,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,125,CHEMBL229,Alpha-1A adrenergic receptor,7.48,7.48,32.9,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,130,CHEMBL234,D(3) dopamine receptor,7.47,7.47,33.96,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,51,CHEMBL214,5-hydroxytryptamine receptor 1A,7.41,7.41,39.06,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,10209,CHEMBL3155,5-hydroxytryptamine receptor 7,7.22,7.22,60.17,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,72,CHEMBL217,D(2) dopamine receptor,7.21,7.21,60.92,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,106,CHEMBL1898,5-hydroxytryptamine receptor 1B,6.97,6.97,107.89,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,128,CHEMBL232,Alpha-1B adrenergic receptor,6.92,6.92,118.74,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,103668,CHEMBL1293235,Prelamin-A/C,6.85,6.85,141.3,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,129,CHEMBL233,Mu-type opioid receptor,6.81,6.81,154.01,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,108,CHEMBL225,5-hydroxytryptamine receptor 2C,6.67,6.67,214.19,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,10627,CHEMBL3371,5-hydroxytryptamine receptor 6,6.65,6.65,224.56,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,11272,CHEMBL287,Sigma non-opioid intracellular receptor 1,6.22,6.22,603.74,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,10618,CHEMBL2182,5-hydroxytryptamine receptor 1E,6.17,6.17,682.18,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,103665,CHEMBL1293232,Survival motor neuron protein,6.05,6.05,891.3,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,101271,CHEMBL5652,Glucose-dependent insulinotropic receptor,5.72,5.72,1914.23,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,103800,CHEMBL1628481,Apelin receptor,5.66,5.66,2188.88,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,11758,CHEMBL1784,Glucagon-like peptide 1 receptor,5.62,5.62,2404.63,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,100956,CHEMBL5339,Free fatty acid receptor 4,5.59,5.59,2571.77,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,43,CHEMBL210,Beta-2 adrenergic receptor,5.55,5.55,2830.0,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,117512,CHEMBL4105907,Sigma intracellular receptor 2,5.55,5.55,2843.48,1,9
674468,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,220,CHEMBL1850,D(1B) dopamine receptor,5.53,5.53,2948.83,1,9
674473,CHEMBL1200522,AVOBENZONE,103668,CHEMBL1293235,Prelamin-A/C,7.15,7.15,70.8,1,9
674474,CHEMBL1200523,CEFAZOLIN SODIUM,103668,CHEMBL1293235,Prelamin-A/C,6.9,6.9,125.9,1,9
674479,CHEMBL1200528,CHROMIC CHLORIDE,11755,CHEMBL1841,Tyrosine-protein kinase Fyn,5.76,5.76,1750.0,1,8
674479,CHEMBL1200528,CHROMIC CHLORIDE,9,CHEMBL203,Epidermal growth factor receptor,5.53,5.53,2955.0,1,8
674482,CHEMBL1200531,ALFENTANIL HYDROCHLORIDE,129,CHEMBL233,Mu-type opioid receptor,6.11,6.11,781.41,1,8
674493,CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE,103657,CHEMBL1293224,Microtubule-associated protein tau,6.75,6.75,177.8,1,9
674493,CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE,103665,CHEMBL1293232,Survival motor neuron protein,5.8,5.8,1584.9,1,9
674496,CHEMBL1200545,DIFLORASONE DIACETATE,25,CHEMBL2034,Glucocorticoid receptor,8.54,8.36,2.907,2,8
674496,CHEMBL1200545,DIFLORASONE DIACETATE,100325,CHEMBL4261,Hypoxia-inducible factor 1-alpha,8.0,8.0,10.0,2,9
